Name,Date,County,Reef-site,Transect-number,Transect-meter,other,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,1911,2370,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,1947,2695,HS,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2276,1400,HC_encr,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2233,1179,HC_encr,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2343,1757,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2253,1742,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2156,2064,Unk,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2232,1937,HC_encr,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2262,2582,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2133,2410,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2187,2448,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2226,2460,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2246,2940,D_coral,turnham,2024-12-13 11:41:05+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_10m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,10m,shallow,,3.090083,72.967917,4.6,Olympus TOUGH TG6,verdianavellani,,,,,,2244,2726,HC_encr,turnham,2024-12-13 11:41:04+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,550,1173,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,386,1730,HC_branch,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,754,1393,HS,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,443,1942,Unk,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,704,1852,HS,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,410,2069,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,446,2016,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,549,2341,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,693,2653,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,840,1034,HC_branch,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1040,1189,HC_branch,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,827,1091,Unk,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1083,1348,HS,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,766,2474,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1077,2532,HC_branch,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,973,2776,Unk,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1253,1021,HC_branch,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1414,2143,HC_encr,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1413,2219,HC_encr,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1516,1953,HC_encr,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1461,2334,Unk,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1399,2415,Unk,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1194,2375,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1443,2723,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1567,2872,Unk,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1774,1341,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1851,1343,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1623,1623,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2016,1434,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1638,2031,D_coral,turnham,2024-12-13 11:46:19+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1599,2239,Unk,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1838,2414,D_coral,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1674,2304,D_coral,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2341,1084,HC_branch,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2094,1425,D_coral,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2318,1581,D_coral,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2434,1855,D_coral,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2120,2957,HC_branch,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2321,3028,D_coral,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_15m_PC130222.JPG,2024-12-13,MV,Coral-Garden,T2,15m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2130,2710,HC_branch,turnham,2024-12-13 11:46:18+00:00,,,,,,,,,,
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,597,1161,D_coral,turnham,2024-12-13 11:53:58+00:00,D_coral,52,HS,16,Unk,14,CCA,11,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,774,1193,Unk,turnham,2024-12-13 11:53:58+00:00,D_coral,29,HC_branch,18,Unk,15,HS,15,HC_encr,11
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,698,1396,Unk,turnham,2024-12-13 11:53:58+00:00,D_coral,34,Unk,20,HC_branch,16,HS,16,CCA,7
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,466,1858,Unk,turnham,2024-12-13 11:53:58+00:00,Unk,48,D_coral,24,HS,13,Algae,4,HC_encr,3
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,513,1518,HC_branch,turnham,2024-12-13 11:53:58+00:00,HC_branch,60,D_coral,18,HS,11,Unk,5,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,695,2072,HS,turnham,2024-12-13 11:53:58+00:00,D_coral,54,HS,24,Unk,10,CCA,5,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,743,2128,HS,turnham,2024-12-13 11:53:58+00:00,D_coral,40,HS,30,Unk,13,HC_branch,6,CCA,5
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,611,2240,HC_branch,turnham,2024-12-13 11:53:58+00:00,HC_branch,59,D_coral,19,HS,11,Unk,5,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,409,1922,Unk,turnham,2024-12-13 11:53:58+00:00,Unk,40,D_coral,28,HS,14,HC_encr,8,CCA,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,774,2118,HS,turnham,2024-12-13 11:53:58+00:00,D_coral,46,HS,29,Unk,10,CCA,7,Sediment,3
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,759,3039,HC_massive,turnham,2024-12-13 11:53:58+00:00,HC_encr,35,D_coral,20,HC_massive,19,HS,15,Unk,6
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1193,1181,Unk,turnham,2024-12-13 11:53:58+00:00,Unk,63,D_coral,18,HS,11,Sediment,2,CCA,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1084,1249,D_coral,turnham,2024-12-13 11:53:58+00:00,HC_branch,35,D_coral,29,HS,14,Unk,13,CCA,3
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,906,1733,HS,turnham,2024-12-13 11:53:58+00:00,HS,41,D_coral,40,Unk,9,Sediment,3,CCA,3
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,982,1555,D_coral,turnham,2024-12-13 11:53:58+00:00,D_coral,41,HS,18,HC_branch,16,Unk,13,CCA,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,885,2291,Unk,turnham,2024-12-13 11:53:57+00:00,Unk,32,D_coral,28,HS,25,CCA,5,Algae,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1163,2137,HS,turnham,2024-12-13 11:53:57+00:00,D_coral,45,HS,25,Unk,10,Sediment,6,HC_branch,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1134,2140,HS,turnham,2024-12-13 11:53:57+00:00,D_coral,48,HS,25,Unk,9,HC_branch,5,Sediment,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1103,3026,HC_massive,turnham,2024-12-13 11:53:57+00:00,HC_massive,59,D_coral,19,HS,11,Unk,5,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1350,1419,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,50,HS,28,Unk,9,Sediment,4,CCA,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1417,1379,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,44,Unk,24,HS,17,CCA,6,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1489,1919,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,53,HS,31,Unk,7,Sediment,2,CCA,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1304,1822,HC_branch,turnham,2024-12-13 11:53:57+00:00,HC_branch,48,D_coral,24,HS,14,Unk,6,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1563,2123,Unk,turnham,2024-12-13 11:53:57+00:00,D_coral,52,HS,31,Unk,7,CCA,3,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1302,2407,Unk,turnham,2024-12-13 11:53:57+00:00,D_coral,61,HS,20,Unk,8,CCA,4,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1258,3073,HC_massive,turnham,2024-12-13 11:53:57+00:00,HC_massive,59,D_coral,18,HS,11,Unk,5,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1637,1087,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,68,HS,15,Unk,8,CCA,3,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1748,1847,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,61,HS,15,CCA,12,Unk,6,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1956,1651,HC_massive,turnham,2024-12-13 11:53:57+00:00,HC_massive,56,D_coral,19,HS,11,Unk,6,HC_encr,3
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1810,2022,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,52,HS,30,Unk,8,CCA,3,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1994,2691,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,49,HS,32,Unk,7,CCA,6,Sediment,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1748,2593,D_coral,turnham,2024-12-13 11:53:57+00:00,D_coral,64,HS,15,Unk,7,CCA,4,HC_branch,3
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1876,2713,HC_branch,turnham,2024-12-13 11:53:57+00:00,HC_branch,43,D_coral,30,HS,13,Unk,6,CCA,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,1745,3174,HC_encr,turnham,2024-12-13 11:53:56+00:00,Unk,41,D_coral,24,HS,16,CCA,8,Algae,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2327,1125,Unk,turnham,2024-12-13 11:53:56+00:00,Unk,58,D_coral,24,HS,11,Sediment,2,CCA,2
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2406,1480,HC_branch,turnham,2024-12-13 11:53:56+00:00,HC_branch,47,D_coral,22,HS,13,Unk,8,HC_encr,4
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2370,1704,HC_branch,turnham,2024-12-13 11:53:56+00:00,HC_encr,56,D_coral,15,HS,9,Unk,8,HC_branch,7
20241213_MV_MarHE_shallow_t2_20m_PC130217.JPG,2024-12-13,MV,Coral-Garden,T2,20m,shallow,,3.090083,72.967917,4.3,Olympus TOUGH TG6,verdianavellani,,,,,,2265,1832,Unk,turnham,2024-12-13 11:53:56+00:00,HC_massive,50,D_coral,22,HS,12,Unk,7,HC_encr,4
